architecture,K,epoch,centered_matched_mean,centered_matched_std,centered_shuffled_mean,centered_shuffled_std,n_seeds
mlp,97,58,0.6950839723211443,0.008848733300019056,0.0019711363012239586,0.003288103959403471,5
mlp,97,59,0.6954217454885928,0.009082548036114248,0.0020274606131651532,0.003270328895665512,5
mlp,97,61,0.6959597820427572,0.009563127064553022,0.0021417991372351536,0.0032462371481397807,5
mlp,97,63,0.6963479885806743,0.010056523134090965,0.0022489285898648526,0.0032289318517661563,5
mlp,97,65,0.6965814565455455,0.010545054393942228,0.00234553171723578,0.003210719481617966,5
mlp,97,67,0.6966859527360202,0.01103257773473706,0.0024280707486483773,0.00319626554618516,5
mlp,97,69,0.6966687628381311,0.011508768411135434,0.0025053773892052184,0.00318498623457509,5
mlp,97,72,0.696409742857391,0.012161079510645312,0.0026128815889284646,0.0031642504158952032,5
mlp,97,74,0.6960772551517859,0.012571403777569464,0.0026855861521949955,0.0031466021153404343,5
mlp,97,76,0.6956334457450775,0.012962099687128472,0.002753270203795343,0.003122822759709625,5
mlp,97,79,0.694749084878165,0.01349920392528005,0.0028502183690302493,0.003086802497141273,5
mlp,97,81,0.6940031760812816,0.01381179314455761,0.002910144907155696,0.003062794595142589,5
mlp,97,84,0.6926447587013195,0.014225423174652174,0.0029972866038728155,0.0030235352629041853,5
mlp,97,86,0.6915848128613183,0.014461097722783978,0.003048774268287236,0.0030031896705254545,5
mlp,97,89,0.6897990389037708,0.014724675359466788,0.0031130678831129293,0.002980468857280242,5
mlp,97,92,0.6877441774932167,0.014808897413669062,0.0031712635773002177,0.0029538923944155073,5
mlp,97,95,0.6854834284242444,0.014768810008271328,0.003214698941430263,0.0029288097342545934,5
mlp,97,98,0.6830620874854312,0.01461736544827116,0.003248985597228288,0.002912536844700324,5
mlp,97,101,0.6804995508926048,0.014338916634453134,0.0032807961934453065,0.0029077764982126447,5
mlp,97,104,0.6777728708544265,0.01388746173338276,0.003315433953352538,0.0029136118970228635,5
mlp,97,107,0.6749289204185352,0.013302386079909514,0.0033549382275245023,0.002916420131704496,5
mlp,97,110,0.6720398833177897,0.012596679972119516,0.0034016515259298143,0.0029222344696057377,5
mlp,97,114,0.6681340338827414,0.011429971832503142,0.0034433387792624213,0.002922879164998278,5
mlp,97,117,0.6652336734949358,0.0104159315307648,0.003463212465548568,0.0029312928713248637,5
mlp,97,121,0.6614939413812488,0.00895712161671861,0.003497798830962951,0.002951891203088626,5
mlp,97,125,0.6580089685389339,0.0075044582713347805,0.0035181700600062766,0.002976389583722704,5
mlp,97,129,0.6548730313718749,0.006030481038200999,0.0035197804191378647,0.0030008089244590824,5
mlp,97,133,0.6522037125185326,0.004702530858276376,0.0035128009569095654,0.0030203438532229146,5
mlp,97,137,0.6500186705321533,0.0037953235146586397,0.003497168044603767,0.0030364072299929657,5
mlp,97,141,0.6483489251217727,0.003669914291331772,0.0034731273537984713,0.0030570292551834783,5
mlp,97,146,0.6470240767775566,0.004541227851007569,0.003441318084811646,0.0030888760958813466,5
mlp,97,150,0.6465502772224985,0.005662416304965171,0.003414326143398506,0.003102443978656186,5
mlp,97,155,0.6466595623024852,0.007115619876892788,0.0033880305605370046,0.0031109809787151347,5
mlp,97,160,0.6475013998833206,0.008399468479658946,0.003354057104196563,0.003105458760798412,5
mlp,97,165,0.649018969601084,0.009466485504653092,0.00331154731582006,0.0030885823864248,5
mlp,97,170,0.6511152453600739,0.01032540277749255,0.003272714660489938,0.003064373208852084,5
mlp,97,176,0.6542399647072179,0.011109611685542416,0.003231911059721529,0.0030211420198392857,5
mlp,97,181,0.657222681303503,0.011600583919312572,0.0031916313973599135,0.002976200401915313,5
mlp,97,187,0.6610698804005906,0.012000498696680736,0.0031374688070335685,0.0029237795290101235,5
mlp,97,193,0.665033940301157,0.012278358943687121,0.0030917044816712457,0.0028764640647194945,5
mlp,97,199,0.6689862032276568,0.012477666501773916,0.0030560311365403227,0.0028409380862948227,5
mlp,97,205,0.67279938654609,0.012602171379871279,0.0030263202250220304,0.0028282864214816887,5
mlp,97,211,0.676407383196773,0.012663304191290546,0.0029991866442630986,0.00282142312706787,5
mlp,97,218,0.6802879662406554,0.012731932237990403,0.0029656734106119397,0.0028248409995601078,5
mlp,97,225,0.6838143770804445,0.01281420584453582,0.0029294118092179993,0.0028349880561668508,5
mlp,97,232,0.6869964104835664,0.012874220631463743,0.002893393504833232,0.0028473529731492175,5
mlp,97,239,0.689863973178759,0.01291196607852365,0.002860727181071016,0.002858262831614523,5
mlp,97,247,0.6927789789495586,0.012936996290919154,0.0028230931550308437,0.0028689926699539373,5
mlp,97,255,0.6953385441382652,0.01295376988270668,0.002787871419992204,0.0028805660274095774,5
mlp,97,263,0.6975845220929539,0.012970340984191305,0.002758624120278607,0.0028909901029192018,5
mlp,97,271,0.6995637517951111,0.01298052719039743,0.002733430846428956,0.0029009963410359116,5
mlp,97,279,0.7013244745736704,0.01298875409011047,0.0027111084536032715,0.002912254701933909,5
mlp,97,288,0.7030953670335685,0.013003910580463223,0.002688875493814251,0.0029238510463664583,5
mlp,97,297,0.7046842916723388,0.013017599023842029,0.0026692527647049933,0.002935102677771709,5
mlp,97,307,0.7062776075865488,0.013030557965056451,0.002650455253611757,0.0029481489909833876,5
mlp,97,316,0.7075851345619439,0.01303909119151695,0.0026361039523051166,0.0029600807709936083,5
mlp,97,326,0.7089232812266091,0.013050312641132468,0.002621781747289456,0.002972202119647571,5
mlp,97,336,0.7101660171743439,0.013060781907464913,0.0026096717949807345,0.002983882992892896,5
mlp,97,347,0.7114428071479764,0.01307334296064025,0.0025972503939085912,0.0029965376101635855,5
mlp,97,358,0.7126408359732339,0.013084328210537377,0.0025861605102469086,0.003009356310067409,5
mlp,97,369,0.7137744121606998,0.01309366044849655,0.0025763088960441957,0.0030220358575708114,5
mlp,97,381,0.7149490632216218,0.013103502973486883,0.0025665788047644954,0.0030357339552447384,5
mlp,97,393,0.7160684812183075,0.013113429858044234,0.002557710747444603,0.0030502193414864015,5
mlp,97,405,0.7171398046421332,0.0131223698893476,0.002549878562340934,0.0030646910110222053,5
mlp,97,418,0.7182546215348384,0.013130697494431545,0.0025421535936437077,0.0030805378701463048,5
mlp,97,431,0.7193268463478277,0.013138809984648819,0.0025350753925389,0.0030956822722811,5
mlp,97,444,0.7203639812847313,0.013148820261139692,0.0025290134929564865,0.0031101464622985825,5
mlp,97,458,0.7214453833108925,0.013161529436669499,0.00252341072205857,0.0031263811620497587,5
mlp,97,473,0.7225669155155889,0.013178178480927435,0.0025183532220630052,0.003144177330749871,5
mlp,97,488,0.7236554940617084,0.013198902446640348,0.0025135133638915148,0.0031616937051628376,5
mlp,97,503,0.7247152828622903,0.013218308447776833,0.0025089679026818012,0.0031791767363937265,5
mlp,97,519,0.7258174045165278,0.01323587891330908,0.0025043897045753313,0.0031977504537977885,5
mlp,97,535,0.7268955469274767,0.013254444086862554,0.0025006393038271867,0.0032162151252624637,5
mlp,97,552,0.7280186654692038,0.013273905366080358,0.002496931779183196,0.003235700333018334,5
mlp,97,569,0.7291203679881201,0.013291589404239721,0.0024935108774788517,0.00325500849427783,5
mlp,97,587,0.7302656361568198,0.013309406726928694,0.00248995333819083,0.0032748166681819896,5
mlp,97,606,0.7314547357098846,0.013328198469418831,0.002486765726657466,0.0032952282795578407,5
mlp,97,625,0.7326271497393285,0.013345795785457418,0.0024835019876990696,0.003315990282146878,5
mlp,97,644,0.7337864569574325,0.013361308844256157,0.002480319239613734,0.0033364899347267545,5
mlp,97,665,0.7350525150401663,0.013378133154497488,0.002477250045314745,0.003357961964737954,5
mlp,97,685,0.7362414678532396,0.013393865542588512,0.0024742839762058196,0.0033782316779644096,5
mlp,97,707,0.7375326681031446,0.013410379008552012,0.0024711679218513928,0.003400596611102069,5
mlp,97,729,0.7388110441224478,0.013427599008630615,0.002468581538149405,0.0034225318498356987,5
mlp,97,752,0.7401355374232345,0.013446183630499868,0.0024672315207850933,0.003445046087155711,5
mlp,97,776,0.7415061881411449,0.013465615644795722,0.0024668013881367756,0.003467897145305776,5
mlp,97,800,0.7428645447125858,0.013484596843021371,0.002466039958441549,0.0034906002642655803,5
mlp,97,825,0.7442695650624974,0.01350196344376657,0.0024655211387792685,0.0035139423783263966,5
mlp,97,851,0.7457191849327065,0.013520740221567736,0.002465308642696484,0.0035373334473895054,5
mlp,97,878,0.7472092744731584,0.013544223588088416,0.002465350271377722,0.0035608671901546335,5
mlp,97,906,0.7487382732660772,0.01357015903729093,0.002465494337915078,0.003585868358585863,5
mlp,97,934,0.7502531255157014,0.013594458127300271,0.002464876210185078,0.0036115812526375307,5
mlp,97,963,0.7518111540454825,0.01362034244667109,0.002464286129731974,0.003639611544797737,5
mlp,97,994,0.7534628200456274,0.013651025944554659,0.002464776813014257,0.003669007484379135,5
mlp,97,1025,0.7550996736855613,0.013684333696594856,0.0024657124675769595,0.0036986265483260486,5
mlp,97,1057,0.7567714240076651,0.013719718071068348,0.0024676813338625737,0.0037306741035211936,5
mlp,97,1090,0.7584773976672622,0.01375437228387273,0.0024701040463250674,0.0037641001681612556,5
mlp,97,1125,0.7602700915086361,0.013793963260302558,0.002473286080974799,0.003799560246279751,5
mlp,97,1160,0.7620472703827533,0.01383022088718241,0.0024757456375342278,0.00383475348175863,5
mlp,97,1197,0.7639039646307714,0.013870511072922073,0.0024795564036907015,0.0038715504476832976,5
mlp,97,1234,0.7657368361027223,0.0139116664153114,0.0024840773917198166,0.003907709068925595,5
mlp,97,1273,0.767644546390513,0.013959422055186016,0.0024899079642790034,0.003946170640449264,5
mlp,97,1313,0.769572813638952,0.014012657452366016,0.002496679103383159,0.003985786270505267,5
mlp,97,1354,0.771523305963942,0.014065980587238324,0.002504781771764792,0.004026866751700206,5
mlp,97,1397,0.7735401516090781,0.014127075060255298,0.002513956235955558,0.004069866781490501,5
mlp,97,1441,0.7755705328018945,0.01419468897296229,0.002523149118192022,0.004114298010794889,5
mlp,97,1486,0.7776139823206436,0.014259872651110075,0.0025342892444017175,0.004158185805263143,5
mlp,97,1533,0.7797121463490836,0.014327946336301418,0.002545747708112002,0.004204552176002931,5
mlp,97,1581,0.781818344934331,0.014397465517652044,0.002557219353368623,0.004253086506409538,5
mlp,97,1631,0.7839687793734146,0.014473132765542195,0.002568904933674428,0.00430248440166821,5
mlp,97,1682,0.7861181659021589,0.014552348916929988,0.0025812842329457847,0.004352696887327369,5
mlp,97,1735,0.7883073729173271,0.014635006762552416,0.0025955093164055478,0.004404263498593785,5
mlp,97,1789,0.7904956190715622,0.014715176651529058,0.002610822028513342,0.004455134274959083,5
mlp,97,1845,0.7927159137207533,0.0147966745480877,0.0026281953752529765,0.004506927698308832,5
mlp,97,1903,0.7949651813766992,0.014885910131970485,0.00264852685108627,0.004558334437554637,5
mlp,97,1963,0.7972413664249854,0.014972360363248975,0.002670575440876891,0.004609118362659434,5
mlp,97,2025,0.7995400382602925,0.015059485963775581,0.0026940314164972425,0.004661607718731118,5
mlp,97,2089,0.801851553894213,0.015151391520393121,0.0027182493370013264,0.00471575559377452,5
mlp,97,2154,0.8041360142265855,0.015248553429603191,0.0027424657934966568,0.004768942908231772,5
mlp,97,2222,0.8064615761121694,0.015339967412630055,0.0027677422827811866,0.004823877115423653,5
mlp,97,2292,0.8087882796156668,0.01541921668067864,0.0027963006254930725,0.004876948327426933,5
mlp,97,2364,0.8111165092009452,0.015487595989278463,0.0028279597857103025,0.004931803737355366,5
mlp,97,2438,0.8134364236365672,0.015548783546197495,0.002861124186060515,0.004988343497730185,5
mlp,97,2515,0.8157740674811151,0.015600260666135311,0.0028963646371046496,0.0050440178249312045,5
mlp,97,2594,0.81808404470862,0.015631594492907585,0.002932630765003084,0.005100440957083101,5
mlp,97,2675,0.8203707757176424,0.015636804493398663,0.002970566918177533,0.0051557684826814545,5
mlp,97,2759,0.8226554930672005,0.015617199997427002,0.0030094654663608334,0.005209636105172046,5
mlp,97,2846,0.824931371602141,0.015572188869434381,0.0030501821353326915,0.005261171366203516,5
mlp,97,2936,0.8271792862330847,0.01550436786350216,0.0030932910908078757,0.005311782378066829,5
mlp,97,3028,0.8293686369152337,0.015405774724698586,0.0031348164191707614,0.00535876866442847,5
mlp,97,3123,0.8315211043978856,0.015279064680522697,0.00317565693250669,0.0054022551798108215,5
mlp,97,3221,0.8336291530710026,0.015124251149785923,0.003217158160082208,0.005442616604204768,5
mlp,97,3323,0.8357115353946577,0.014937479088371355,0.003258956780908985,0.005478857884511994,5
mlp,97,3427,0.8377347508879778,0.014722387510547559,0.0032987151014527414,0.005513585418428482,5
mlp,97,3535,0.8397265286682447,0.014483508448584358,0.003338860868725517,0.005549138216801033,5
mlp,97,3646,0.8416547782858592,0.014225479192790463,0.0033800204374744335,0.005586601183987767,5
mlp,97,3760,0.8435288496705635,0.013936650220365018,0.0034218122727886977,0.005622555894172499,5
mlp,97,3879,0.8453746590488442,0.013634923948637205,0.0034650651819786403,0.005657362481521276,5
mlp,97,4000,0.8471480473393408,0.013325599943556981,0.0035077877393054242,0.005689095689776313,5
mlp,97,4126,0.8488747390261933,0.013009507260530215,0.0035475529411884573,0.005722069499342251,5
mlp,97,4256,0.8505469595124231,0.012687298675188712,0.0035851624361540185,0.005756990630718957,5
mlp,97,4390,0.8521625026200136,0.012360324948701186,0.003619148454210106,0.005791519200549622,5
mlp,97,4528,0.8537155515549865,0.012037155143840877,0.0036495402577929417,0.005822619718200028,5
mlp,97,4670,0.8552038605555469,0.011735740509138124,0.003675326299817061,0.005850787002617387,5
mlp,97,4817,0.8566405776699219,0.011474519541918929,0.003697218550009009,0.005874467455874978,5
mlp,97,4968,0.8580121760947617,0.011252588865441298,0.0037123044327178204,0.005894959510730219,5
mlp,97,5124,0.8593355602211427,0.011070642780312336,0.003724293524870816,0.005909211793177882,5
mlp,97,5285,0.8606010206240742,0.010923964361953383,0.0037366972296786365,0.0059206771951066635,5
mlp,97,5452,0.8618063513398038,0.010814947528665067,0.0037474308924615686,0.005927329187295231,5
mlp,97,5623,0.8629496456068042,0.010727006598503423,0.0037570273809080686,0.005932192226968492,5
mlp,97,5800,0.8640416304691367,0.010646513007666078,0.003766128044987364,0.005940189856916527,5
mlp,97,5982,0.8650850562755223,0.010567885844282901,0.003775217253766601,0.005948765240973762,5
mlp,97,6170,0.8661000085759417,0.010472909871267106,0.0037864688623789992,0.005959344482650013,5
mlp,97,6364,0.8670781522648359,0.010347055064119634,0.0037975697699393638,0.0059707593490573,5
mlp,97,6564,0.8680278347772061,0.010179187484709947,0.0038080497812092253,0.005986124342371871,5
mlp,97,6770,0.8689539527489396,0.009967853617974594,0.0038195220411584505,0.006007707452268233,5
mlp,97,6983,0.8698629268569814,0.009725664736764918,0.0038300496268537667,0.006031532703447741,5
mlp,97,7203,0.870747788458494,0.009452840601204411,0.0038424654346348014,0.0060572206062382335,5
mlp,97,7429,0.8716084038691626,0.009170056577830401,0.0038578219015458215,0.00608674548374984,5
mlp,97,7662,0.872442055536945,0.008878973349103276,0.0038767547426398438,0.006121271101292678,5
mlp,97,7903,0.8732509806971784,0.008591817333724607,0.0038969140425994695,0.006157217799639616,5
mlp,97,8152,0.8740268909617553,0.008308157715311775,0.003919782316723525,0.006192768416018252,5
mlp,97,8408,0.8747905222086384,0.008033278903499018,0.003941729246933133,0.006228205544892155,5
mlp,97,8672,0.8755412580265908,0.007759204359925186,0.0039609127359153005,0.006261619608501053,5
mlp,97,8945,0.8762806788880904,0.007497566051364685,0.003977008004510381,0.006294404297159781,5
mlp,97,9226,0.8770248669189196,0.007266552177957585,0.003991604508704614,0.006329857764362768,5
mlp,97,9516,0.8777960328093313,0.007068982135664335,0.004006193094304467,0.006367364807397658,5
mlp,97,9815,0.8786193770057455,0.006914477744454758,0.004023874058471678,0.006411239141738941,5
mlp,97,10124,0.8795126428773811,0.006802690549478846,0.004049145150307737,0.006465127509153569,5
mlp,97,10442,0.8804792546914613,0.006742424554876877,0.0040755317529025895,0.006518180838839515,5
mlp,97,10770,0.8815140988833852,0.006733884079131109,0.004100565885558917,0.006571185236182754,5
mlp,97,11109,0.8825954803685312,0.006759250198748363,0.004121406693735985,0.0066244217716200674,5
mlp,97,11458,0.8837039134135496,0.006815697851268347,0.00413751180846421,0.006682383726279752,5
mlp,97,11818,0.8848667395574861,0.006900100835700721,0.004148770469222958,0.006743083164423164,5
mlp,97,12189,0.8861153090196279,0.007008411466829028,0.0041453921892525315,0.0068003059451285435,5
mlp,97,12572,0.8874860988522613,0.007147118558610041,0.00413172707576735,0.006857444952723523,5
mlp,97,12968,0.889003386907828,0.0073286083885314365,0.004113134021277152,0.0069162117606505515,5
mlp,97,13375,0.8906824262528715,0.007540136306164269,0.004091334131281836,0.006975651170575098,5
